Parameter Z: CS3 Location ( 52, 86) Lat 53.500 Lon -3.417
  1.73  0.29 -1.26 -2.31 -2.90 -2.98 -2.13 -0.37  1.57  2.98  3.69  3.51 01011999 00
  2.49  1.13 -0.53 -1.86 -2.68 -3.07 -2.68 -1.20  0.82  2.54  3.60  3.84 01011999 12
  3.17  1.93  0.34 -1.23 -2.24 -2.81 -2.81 -1.72  0.23  2.21  3.57  4.12 02011999 00
  3.71  2.55  1.05 -0.69 -1.95 -2.74 -3.08 -2.52 -0.81  1.29  2.93  3.77 02011999 12
  3.73  2.72  1.31 -0.42 -1.89 -2.79 -3.21 -2.84 -1.28  0.88  2.69  3.75 03011999 00
  3.98  3.20  1.84  0.14 -1.56 -2.73 -3.44 -3.57 -2.62 -0.59  1.55  3.11 03011999 12
  3.91  3.75  2.63  1.21 -0.48 -1.80 -2.57 -2.81 -2.19 -0.47  1.67  3.37 04011999 00
  4.31  4.36  3.41  2.00  0.18 -1.35 -2.36 -2.99 -3.02 -1.97 -0.14  1.74 04011999 12
  2.95  3.40  2.94  1.73  0.31 -1.25 -2.32 -2.83 -2.74 -1.69  0.14  2.00 05011999 00
  3.33  3.96  3.70  2.63  1.18 -0.54 -1.84 -2.65 -3.06 -2.69 -1.27  0.63 05011999 12
  2.24  3.19  3.34  2.58  1.34 -0.13 -1.55 -2.43 -2.84 -2.65 -1.52  0.26 06011999 00
  1.95  3.04  3.42  2.93  1.79  0.40 -1.12 -2.17 -2.78 -2.94 -2.34 -0.87 06011999 12
  0.84  2.16  2.84  2.76  1.90  0.70 -0.64 -1.79 -2.41 -2.61 -2.17 -0.93 07011999 00
  0.73  2.13  2.98  3.14  2.57  1.52  0.21 -1.09 -1.94 -2.41 -2.46 -1.75 07011999 12
 -0.39  1.08  2.14  2.59  2.33  1.48  0.42 -0.76 -1.65 -2.09 -2.14 -1.61 08011999 00
 -0.47  0.89  1.97  2.54  2.45  1.76  0.76 -0.42 -1.45 -2.08 -2.42 -2.30 08011999 12
 -1.50 -0.23  1.02  1.86  2.11  1.77  1.02  0.11 -0.86 -1.57 -1.89 -1.89 09011999 00
