Parameter Z: CS3X Location (100, 86) Lat 53.500 Lon -3.417
  2.67  1.25 -0.32 -1.71 -2.66 -3.24 -3.17 -1.96  0.06  2.00  3.35  3.94 01012010 00
  3.50  2.11  0.43 -1.19 -2.37 -3.24 -3.63 -3.05 -1.31  0.85  2.56  3.52 01012010 12
  3.61  2.61  0.99 -0.69 -2.05 -2.97 -3.49 -3.21 -1.65  0.57  2.52  3.75 02012010 00
  4.13  3.38  1.77 -0.01 -1.63 -2.80 -3.65 -3.92 -3.08 -1.10  1.07  2.73 02012010 12
  3.53  3.42  2.21  0.47 -1.23 -2.53 -3.39 -3.78 -3.19 -1.35  0.95  2.76 03012010 00
  3.81  4.01  3.06  1.37 -0.43 -1.95 -3.04 -3.78 -3.80 -2.60 -0.48  1.65 03012010 12
  3.10  3.70  3.35  1.94  0.24 -1.40 -2.55 -3.32 -3.54 -2.68 -0.69  1.49 04012010 00
  3.07  3.92  3.87  2.67  1.00 -0.74 -2.08 -3.08 -3.68 -3.47 -2.06  0.04 04012010 12
  1.97  3.22  3.64  3.05  1.56 -0.08 -1.55 -2.53 -3.18 -3.22 -2.16 -0.21 05012010 00
  1.75  3.13  3.77  3.44  2.13  0.50 -1.11 -2.32 -3.21 -3.70 -3.33 -1.86 05012010 12
  0.13  1.80  2.84  3.09  2.36  0.89 -0.63 -1.91 -2.72 -3.22 -3.12 -2.01 06012010 00
 -0.22  1.49  2.67  3.16  2.72  1.46 -0.02 -1.41 -2.40 -3.08 -3.35 -2.83 06012010 12
 -1.39  0.37  1.79  2.66  2.76  1.99  0.72 -0.63 -1.69 -2.38 -2.73 -2.49 07012010 00
 -1.41  0.14  1.57  2.54  2.88  2.41  1.34  0.04 -1.16 -2.04 -2.64 -2.85 07012010 12
 -2.33 -1.08  0.37  1.60  2.30  2.31  1.61  0.54 -0.61 -1.52 -2.14 -2.46 08012010 00
 -2.28 -1.39 -0.06  1.18  2.04  2.33  1.95  1.04 -0.06 -1.09 -1.86 -2.39 08012010 12
 -2.59 -2.22 -1.23  0.00  1.10  1.77  1.87  1.37  0.47 -0.53 -1.35 -1.92 09012010 00
 -2.25 -2.22 -1.58 -0.47  0.66  1.52  1.91  1.73  1.05  0.11 -0.83 -1.57 09012010 12
 -2.09 -2.35 -2.17 -1.37 -0.26  0.79  1.54  1.78  1.47  0.72 -0.22 -1.09 10012010 00
 -1.73 -2.11 -2.18 -1.76 -0.82  0.27  1.19  1.73  1.74  1.23  0.36 -0.60 10012010 12
 -1.39 -1.92 -2.22 -2.12 -1.42 -0.32  0.77  1.59  1.94  1.73  1.04  0.10 11012010 00
 -0.85 -1.59 -2.08 -2.23 -1.85 -0.88  0.29  1.31  1.94  2.04  1.55  0.69 11012010 12
 -0.32 -1.20 -1.82 -2.16 -2.06 -1.28 -0.05  1.16  2.06  2.43  2.17  1.38 12012010 00
  0.36 -0.64 -1.43 -1.93 -2.07 -1.62 -0.58  0.63  1.64  2.27  2.32  1.73 12012010 12
  0.78 -0.32 -1.22 -1.84 -2.13 -1.84 -0.82  0.58  1.83  2.64  2.84  2.36 13012010 00
  1.36  0.13 -0.99 -1.85 -2.44 -2.59 -1.99 -0.70  0.75  1.93  2.52  2.41 13012010 12
  1.61  0.46 -0.72 -1.62 -2.20 -2.40 -1.92 -0.64  0.90  2.18  2.93  2.97 14012010 00
  2.23  1.02 -0.32 -1.42 -2.21 -2.68 -2.58 -1.60 -0.06  1.44  2.48  2.82 14012010 12
  2.36  1.26 -0.06 -1.26 -2.08 -2.56 -2.51 -1.55  0.08  1.69  2.87  3.41 15012010 00
  3.13  2.10  0.68 -0.73 -1.81 -2.57 -2.88 -2.35 -0.94  0.76  2.16  2.95 15012010 12
  2.98  2.20  0.99 -0.34 -1.40 -2.09 -2.34 -1.82 -0.43  1.25  2.65  3.55 16012010 00
  3.68  2.93  1.60  0.08 -1.24 -2.20 -2.78 -2.74 -1.74 -0.08  1.61  2.78 16012010 12
  3.19  2.72  1.53  0.11 -1.17 -2.09 -2.66 -2.73 -1.91 -0.28  1.47  2.77 17012010 00
  3.39  3.14  2.02  0.54 -0.92 -2.02 -2.78 -3.14 -2.72 -1.30  0.51  2.06 17012010 12
  2.95  3.03  2.18  0.79 -0.69 -1.86 -2.61 -2.95 -2.59 -1.25  0.57  2.12 18012010 00
  3.11  3.35  2.62  1.28 -0.26 -1.60 -2.53 -3.13 -3.15 -2.22 -0.52  1.18 18012010 12
  2.43  2.96  2.61  1.44  0.00 -1.38 -2.33 -2.89 -2.92 -2.05 -0.37  1.38 19012010 00
  2.65  3.30  3.12  2.05  0.62 -0.85 -1.98 -2.75 -3.11 -2.69 -1.29  0.45 19012010 12
  1.91  2.77  2.89  2.11  0.82 -0.60 -1.75 -2.48 -2.82 -2.49 -1.22  0.52 20012010 00
  2.02  2.98  3.22  2.56  1.32 -0.13 -1.40 -2.29 -2.87 -2.93 -2.12 -0.62 20012010 12
  0.96  2.13  2.67  2.42  1.39  0.08 -1.18 -2.06 -2.57 -2.65 -1.98 -0.56 21012010 00
  0.99  2.17  2.81  2.71  1.87  0.62 -0.69 -1.71 -2.36 -2.62 -2.23 -1.01 21012010 12
  0.50  1.81  2.65  2.82  2.21  1.13 -0.09 -1.12 -1.83 -2.23 -2.12 -1.25 22012010 00
  0.10  1.42  2.34  2.64  2.21  1.21  0.00 -1.10 -1.88 -2.39 -2.51 -1.96 22012010 12
 -0.79  0.51  1.57  2.15  2.09  1.39  0.38 -0.67 -1.47 -1.98 -2.19 -1.90 23012010 00
 -0.97  0.27  1.38  2.10  2.23  1.71  0.78 -0.29 -1.20 -1.83 -2.21 -2.22 23012010 12
 -1.63 -0.56  0.59  1.51  1.96  1.81  1.16  0.26 -0.66 -1.34 -1.77 -1.95 24012010 00
 -1.66 -0.84  0.24  1.21  1.83  1.91  1.47  0.67 -0.27 -1.07 -1.64 -2.01 24012010 12
 -2.06 -1.58 -0.65  0.37  1.20  1.63  1.57  1.05  0.25 -0.61 -1.31 -1.80 25012010 00
 -2.06 -1.94 -1.29 -0.30  0.66  1.36  1.61  1.37  0.73 -0.10 -0.90 -1.53 25012010 12
 -1.97 -2.14 -1.86 -1.05 -0.01  0.94  1.57  1.73  1.38  0.67 -0.21 -1.03 26012010 00
